# pgid, year, single, chart, peak
"kifpxqe5ldte","2000"," I Disappear","Mainstream Rock Tracks","1"
"kifpxqe5ldte","2000"," I Disappear","Modern Rock Tracks","11"
"kifpxqe5ldte","2000"," I Disappear","The Billboard Hot 100","76"
"kifpxqe5ldte","2000"," No Leaf Clover","The Billboard Hot 100","74"
"kifpxqe5ldte","2003"," Frantic","Mainstream Rock Tracks","21"
"kifpxqe5ldte","2003"," St. Anger","Canadian Singles Chart","24"
"kifpxqe5ldte","2003"," St. Anger","Mainstream Rock Tracks","2"
"kifpxqe5ldte","2003"," St. Anger","Modern Rock Tracks","17"
"kifpxqe5ldte","2004"," Some Kind Of Monster","Mainstream Rock Tracks","19"
"kifpxqe5ldte","2004","The Unnamed Feeling","Mainstream Rock Tracks","28"
"kifpxqe5ldte","2006"," Enter Sandman","Hot Digital Songs","55"
"kifpxqe5ldte","2007","The Ecstasy Of Gold","Hot Mainstream Rock Tracks","21"
"kifpxqr5ldae","1981"," In Quintessence","Mainstream Rock","39"
"kifpxqr5ldae","1981"," Tempted","Mainstream Rock","8"
"kifpxqr5ldae","1981"," Tempted","Pop Singles","49"
"kifpxqr5ldae","1982"," Black Coffee In Bed","Mainstream Rock","26"
"kifpxqr5ldae","1983"," Annie Get Your Gun","Mainstream Rock","40"
"kifpxqr5ldae","1985"," Hits of the Year","Mainstream Rock Tracks","39"
"kifpxqr5ldae","1987"," 853-5937","The Billboard Hot 100","32"
"kifpxqr5ldae","1987"," Hourglass","Mainstream Rock Tracks","22"
"kifpxqr5ldae","1987"," Hourglass","The Billboard Hot 100","15"
"kifpxqr5ldae","1988"," 853-5937","Mainstream Rock Tracks","37"
"kifpxqr5ldae","1989"," If It's Love","Modern Rock Tracks","7"
"kifpxqr5ldae","1991"," Crying in My Sleep","Modern Rock Tracks","14"
"kifpxqr5ldae","1991"," Satisfied","Modern Rock Tracks","3"
"kifpxqr5ldae","1993"," Everything in the World","Modern Rock Tracks","9"
"kifpxqr5ldje","1989"," Eyes of a Stranger","Mainstream Rock Tracks","35"
"kifpxqr5ldje","1990"," Best I Can","Mainstream Rock Tracks","28"
"kifpxqr5ldje","1990"," Empire","Mainstream Rock Tracks","22"
"kifpxqr5ldje","1990"," Last Time in Paris","Mainstream Rock Tracks","27"
"kifpxqr5ldje","1991"," Another Rainy Night (Without You)","Mainstream Rock Tracks","7"
"kifpxqr5ldje","1991"," Jet City Woman","Mainstream Rock Tracks","6"
"kifpxqr5ldje","1991"," Silent Lucidity","Mainstream Rock Tracks","1"
"kifpxqr5ldje","1991"," Silent Lucidity","The Billboard Hot 100","9"
"kifpxqr5ldje","1992"," Anybody Listening?","Mainstream Rock Tracks","16"
"kifpxqr5ldje","1993"," Real World","Mainstream Rock Tracks","3"
"kifpxqr5ldje","1994"," Bridge","Mainstream Rock Tracks","6"
"kifpxqr5ldje","1994"," I Am I","Mainstream Rock Tracks","8"
"kifpxqr5ldje","1995"," Disconnected","Mainstream Rock Tracks","32"
"kifpxqr5ldje","1997"," Sign of the Times","Mainstream Rock Tracks","3"
"kifpxqr5ldje","1997"," You","Mainstream Rock Tracks","11"
"kifpxqr5ldje","1999"," Breakdown","Mainstream Rock Tracks","27"
"kifqxqe5ld0e","1988"," Sweet Child O' Mine","Mainstream Rock Tracks","7"
"kifqxqe5ld0e","1988"," Sweet Child O' Mine","The Billboard Hot 100","1"
"kifqxqe5ld0e","1988"," Welcome to the Jungle","Mainstream Rock Tracks","37"
"kifqxqe5ld0e","1988"," Welcome to the Jungle","The Billboard Hot 100","7"
"kifqxqe5ld0e","1989"," Nightrain","Mainstream Rock Tracks","26"
"kifqxqe5ld0e","1989"," Nightrain","The Billboard Hot 100","93"
"kifqxqe5ld0e","1989"," Paradise City","Mainstream Rock Tracks","14"
"kifqxqe5ld0e","1989"," Paradise City","The Billboard Hot 100","5"
"kifqxqe5ld0e","1989"," Patience","Mainstream Rock Tracks","7"
"kifqxqe5ld0e","1989"," Patience","The Billboard Hot 100","4"
"kifqxqe5ld0e","1990"," Civil War","Mainstream Rock Tracks","4"
"kifqxqe5ld0e","1990"," Knockin' on Heaven's Door","Mainstream Rock Tracks","18"
"kifqxqe5ld0e","1991"," Don't Cry","Mainstream Rock Tracks","3"
"kifqxqe5ld0e","1991"," Don't Cry","The Billboard Hot 100","10"
"kifqxqe5ld0e","1991"," Live and Let Die","Mainstream Rock Tracks","20"
"kifqxqe5ld0e","1991"," Live and Let Die","The Billboard Hot 100","33"
"kifqxqe5ld0e","1991"," November Rain","Mainstream Rock Tracks","15"
"kifqxqe5ld0e","1991"," You Could Be Mine","Mainstream Rock Tracks","3"
"kifqxqe5ld0e","1991"," You Could Be Mine","The Billboard Hot 100","29"
"kifqxqe5ld0e","1992"," November Rain","The Billboard Hot 100","3"
"kifqxqe5ld0e","1992"," November Rain","Top 40 Mainstream","19"
"kifqxqe5ld0e","1992"," Pretty Tied Up (The Perils of Rock & Roll Decadence)","Mainstream Rock Tracks","35"
"kifqxqe5ld0e","1992"," Yesterdays","Mainstream Rock Tracks","13"
"kifqxqe5ld0e","1992"," Yesterdays","The Billboard Hot 100","72"
"kifqxqe5ld0e","1993"," Ain't It Fun","Mainstream Rock Tracks","8"
"kifqxqe5ld0e","1993"," Estranged","Mainstream Rock Tracks","24"
"kifqxqe5ld0e","1993"," Hair of the Dog","Mainstream Rock Tracks","19"
"kifqxqe5ld0e","1994"," Estranged","Mainstream Rock Tracks","16"
"kifqxqe5ld0e","1994"," Hair of the Dog","Mainstream Rock Tracks","11"
"kifqxqe5ld0e","1994"," Since I Don't Have You","The Billboard Hot 100","69"
"kifqxqe5ld0e","1994"," Sympathy for the Devil","Mainstream Rock Tracks","10"
"kifqxqe5ld0e","1994"," Sympathy for the Devil","The Billboard Hot 100","62"
"kifqxqe5ld0e","1995"," Sympathy for the Devil","Mainstream Rock Tracks","36"
"kifqxqe5ld0e","1995"," Sympathy for the Devil","The Billboard Hot 100","55"
"kifqxqe5ld0e","1999"," Oh My God","Mainstream Rock Tracks","26"
"kifqxqe5ld0e","2008"," Welcome To The Jungle","Hot Canadian Digital Singles","67"
"kifqxqe5ld0e","2008"," Welcome To The Jungle","Hot Digital Songs","74"
"kifqxqe5ld6e","1962"," Let's Go Trippin'","Pop Singles","60"
"kifqxqe5ld6e","1963","The Scavenger","Pop Singles","98"
"kifqxqe5ldfe","1991"," Walking Down Madison","Hot Dance Music/Club Play","18"
"kifqxqe5ldfe","1991"," Walking Down Madison","Hot Dance Music/Maxi-Singles Sales","36"
"kifqxqe5ldfe","1991"," Walking Down Madison","Modern Rock Tracks","4"
"kifqxqe5ldfe","1993"," Can't Stop Killing You","Modern Rock Tracks","20"
"kifqxqe5ldfe","1994"," Angel","Modern Rock Tracks","26"
"kifqxqe5ldse","1982"," We Gotta Get Out Of This Place/Don't Bring Me Down/It's My Life","Mainstream Rock","28"
"kifqxqr5ldde","1965"," It Ain't Me Babe","Pop Singles","8"
"kifqxqr5ldde","1965"," Let Me Be","Pop Singles","29"
"kifqxqr5ldde","1966"," Can I Get To Know You Better","Pop Singles","89"
"kifqxqr5ldde","1966"," Grim Reaper Of Love","Pop Singles","81"
"kifqxqr5ldde","1966"," You Baby","Pop Singles","20"
"kifqxqr5ldde","1967"," Happy Together","Pop Singles","1"
"kifqxqr5ldde","1967"," She'd Rather Be With Me","Pop Singles","3"
"kifqxqr5ldde","1967"," She's My Girl","Pop Singles","14"
"kifqxqr5ldde","1967"," You Know What I Mean","Pop Singles","12"
"kifqxqr5ldde","1968"," Elenore","Pop Singles","6"
"kifqxqr5ldde","1968"," Sound Asleep","Pop Singles","57"
"kifqxqr5ldde","1968","The Story Of Rock And Roll","Pop Singles","48"
"kifqxqr5ldde","1969"," Lady-O","Pop Singles","78"
"kifqxqr5ldde","1969"," Love In The City","Pop Singles","91"
"kifqxqr5ldde","1969"," You Don't Have To Walk In The Rain","Pop Singles","51"
"kifqxqr5ldde","1969"," You Showed Me","Pop Singles","6"
"kifqxqr5ldde","1970"," Eve Of Destruction","Pop Singles","100"
"kifrxqe5ldde","1988"," Every Dog Has His Day","Modern Rock Tracks","17"
"kifrxqe5ldse","1981"," Heading Out To The Highway","Mainstream Rock","10"
"kifrxqe5ldse","1982"," Electric Eye","Mainstream Rock","38"
"kifrxqe5ldse","1982"," You've Got Another Thing Comin'","Mainstream Rock","4"
"kifrxqe5ldse","1982"," You've Got Another Thing Comin'","Pop Singles","67"
"kifrxqe5ldse","1986"," Locked In","Mainstream Rock Tracks","25"
"kifrxqe5ldse","1990","A Touch of Evil","Mainstream Rock Tracks","29"
"kifrxqe5ldse","2005"," Revolution","Mainstream Rock Tracks","23"
"kifrxqw5ldse","1965"," Don't Talk To Strangers","Pop Singles","52"
"kifrxqw5ldse","1965"," Good Time Music","Pop Singles","97"
"kifrxqw5ldse","1965"," Just A Little","Pop Singles","8"
"kifrxqw5ldse","1965"," Laugh, Laugh","Pop Singles","15"
"kifrxqw5ldse","1965"," You Tell Me Why","Pop Singles","38"
"kifrxqw5ldse","1966"," One Too Many Mornings","Pop Singles","95"
"kifrxqw5ldte","1990"," Steady On","Adult Contemporary","30"
"kifrxqw5ldte","1990"," Steady On","Modern Rock Tracks","23"
"kifrxqw5ldte","1992"," Round of Blues","Modern Rock Tracks","25"
"kifrxqw5ldte","1993"," I Don t Know Why","Adult Contemporary","16"
"kifrxqw5ldte","1997"," Sunny Came Home","Adult Contemporary","1"
"kifrxqw5ldte","1997"," Sunny Came Home","Adult Top 40","1"
"kifrxqw5ldte","1997"," Sunny Came Home","The Billboard Hot 100","7"
"kifrxqw5ldte","1997"," Sunny Came Home","Top 40 Adult Recurrents","1"
"kifrxqw5ldte","1997"," Sunny Came Home","Top 40 Adult Recurrents","4"
"kifrxqw5ldte","1997"," Sunny Came Home","Top 40 Mainstream","4"
"kifrxqw5ldte","1998"," Nothin' on Me","Adult Top 40","24"
"kifrxqw5ldte","2001"," Whole New You","Adult Contemporary","24"
"kiftxqr5ldde","1960"," Walk -- Don't Run","Black Singles","13"
"kiftxqr5ldde","1960"," Walk -- Don't Run","Pop Singles","2"
"kiftxqr5ldde","1961"," (Theme from) Silver City","Pop Singles","83"
"kiftxqr5ldde","1963","The 2,000 Pound Bee (Part 2)","Pop Singles","91"
"kiftxqr5ldde","1964"," Walk-Don't Run '64","Pop Singles","8"
"kiftxqr5ldde","1965"," Diamond Head","Pop Singles","70"
"kiftxqr5ldde","1966"," Secret Agent Man","Pop Singles","54"
"kiftxqr5ldde","1969"," Hawaii Five-O","Pop Singles","4"
"kiftxqr5ldde","1975"," Superstar Revue","Club Play Singles","12"
"kiftxqr5ldde","1975"," Superstar Revue","Disco Singles","3"
"kiftxqr5ldde","1976"," Temptation, Temptation/Sunrise Serenade","Club Play Singles","9"
"kiftxqr5ldfe","1989"," Eardrum Buzz","Modern Rock Tracks","2"
"kiftxqr5ldfe","1989"," In Vivo","Modern Rock Tracks","24"
"kiftxqr5ldhe","1970"," You Better Think Twice","Pop Singles","72"
"kiftxqr5ldhe","1971"," C'mon","Pop Singles","69"
"kiftxqr5ldhe","1975"," Keep On Tryin'","Pop Singles","50"
"kiftxqr5ldhe","1976"," Rose Of Cimarron","Pop Singles","94"
"kiftxqr5ldhe","1977"," Indian Summer","Pop Singles","50"
"kiftxqr5ldhe","1979"," Crazy Love","Adult Contemporary","1"
"kiftxqr5ldhe","1979"," Crazy Love","Country Singles","95"
"kiftxqr5ldhe","1979"," Crazy Love","Pop Singles","17"
"kiftxqr5ldhe","1979"," Heart of the Night","Adult Contemporary","5"
"kiftxqr5ldhe","1979"," Heart Of The Night","Country Singles","96"
"kiftxqr5ldhe","1979"," Heart Of The Night","Pop Singles","20"
"kiftxqr5ldhe","1980"," Midnight Rain","Pop Singles","74"
"kiftxqr5ldhe","1980"," Under The Gun","Pop Singles","48"
"kiftxqr5ldhe","1981"," Widowmaker","Mainstream Rock","33"
"kiftxqr5ldhe","1982"," Sea of Heartbreak","Adult Contemporary","35"
"kiftxqr5ldhe","1984"," Days Gone By","The Billboard Hot 100","80"
"kiftxqr5ldhe","1989"," Call It Love","Adult Contemporary","2"
"kiftxqr5ldhe","1989"," Call It Love","Mainstream Rock Tracks","3"
"kiftxqr5ldhe","1989"," Call It Love","The Billboard Hot 100","18"
"kiftxqr5ldhe","1989"," Nothin  To Hide","Adult Contemporary","10"
"kiftxqr5ldhe","1989"," Nothin' to Hide","The Billboard Hot 100","39"
"kiftxqr5ldhe","1990"," What Do People Know","Adult Contemporary","24"
"kiftxqr5ldhe","1990","The Nature of Love","Mainstream Rock Tracks","30"
"kiftxqw5ldde","1967"," Neon Rainbow","Pop Singles","24"
"kiftxqw5ldde","1967","The Letter","Black Singles","30"
"kiftxqw5ldde","1967","The Letter","Pop Singles","1"
"kiftxqw5ldde","1968"," Choo Choo Train","Pop Singles","26"
"kiftxqw5ldde","1968"," Cry Like A Baby","Pop Singles","2"
"kiftxqw5ldde","1968"," I Met Her In Church","Pop Singles","37"
"kiftxqw5ldde","1969"," I Shall Be Released","Pop Singles","67"
"kiftxqw5ldde","1969"," Soul Deep","Pop Singles","18"
"kiftxqw5ldde","1969"," Sweet Cream Ladies, Forward March","Pop Singles","28"
"kiftxqw5ldde","1969"," Turn On A Dream","Pop Singles","58"
"kiftxqw5ldde","1970"," You Keep Tightening Up On Me","Pop Singles","92"
"kifwxqe5ld0e","1955"," (We're Gonna) Rock Around the Clock","Black Singles","3"
"kifwxqe5ld0e","1955"," (We're Gonna) Rock Around the Clock","Pop Singles","1"
"kifwxqe5ld0e","1955"," Birth Of The Boogie","Pop Singles","17"
"kifwxqe5ld0e","1955"," Burn That Candle","Black Singles","9"
"kifwxqe5ld0e","1955"," Dim, Dim The Lights (I Want Some Atmosphere)","Black Singles","10"
"kifwxqe5ld0e","1955"," Dim, Dim The Lights (I Want Some Atmosphere)","Pop Singles","11"
"kifwxqe5ld0e","1955"," Mambo Rock","Pop Singles","18"
"kifwxqe5ld0e","1955"," Razzle-Dazzle","Pop Singles","15"
"kifwxqe5ld0e","1955"," Rock-A-Beatin' Boogie","Pop Singles","23"
"kifwxqe5ld0e","1955"," Two Hound Dogs","Pop Singles","15"
"kifwxqe5ld0e","1956"," Burn That Candle","Pop Singles","9"
"kifwxqe5ld0e","1956"," Choo Choo Ch'Boogie","Pop Singles","30"
"kifwxqe5ld0e","1956"," Don't Knock The Rock","Pop Singles","30"
"kifwxqe5ld0e","1956"," Hot Dog Buddy Buddy","Pop Singles","60"
"kifwxqe5ld0e","1956"," R-O-C-K","Black Singles","15"
"kifwxqe5ld0e","1956"," R-O-C-K","Pop Singles","16"
"kifwxqe5ld0e","1956"," Rip It Up","Pop Singles","25"
"kifwxqe5ld0e","1956"," Rockin' Through The Rye","Pop Singles","78"
"kifwxqe5ld0e","1956"," Rudy's Rock","Pop Singles","34"
"kifwxqe5ld0e","1956"," See You Later, Alligator","Black Singles","7"
"kifwxqe5ld0e","1956"," See You Later, Alligator","Pop Singles","6"
"kifwxqe5ld0e","1956"," Teenager's Mother (Are You Right?)","Pop Singles","68"
"kifwxqe5ld0e","1956","The Saints Rock 'N Roll","Pop Singles","18"
"kifwxqe5ld0e","1957"," (You Hit the Wrong Note) Billy Goat","Pop Singles","60"
"kifwxqe5ld0e","1957"," Forty Cups Of Coffee","Pop Singles","70"
"kifwxqe5ld0e","1957"," Hook, Line And Sinker","Pop Singles","70"
"kifwxqe5ld0e","1958"," Lean Jean","Pop Singles","67"
"kifwxqe5ld0e","1958"," Skinny Minnie","Pop Singles","22"
"kifwxqe5ld0e","1959"," Joey's Song","Pop Singles","46"
"kifwxqe5ld0e","1974"," (We're Gonna) Rock Around the Clock","Pop Singles","39"
"kifwxqr5ld6e","1981"," Edge Of Seventeen (Just Like The White Winged Dove)","Mainstream Rock","4"
"kifwxqr5ld6e","1981"," Stop Draggin' My Heart Around","Mainstream Rock","2"
"kifwxqr5ld6e","1981"," Stop Draggin' My Heart Around","Pop Singles","3"
"kifwxqr5ld6e","1982"," After the Glitter Fades","Adult Contemporary","36"
"kifwxqr5ld6e","1982"," After the Glitter Fades","Country Singles","70"
"kifwxqr5ld6e","1982"," After the Glitter Fades","Pop Singles","32"
"kifwxqr5ld6e","1982"," Edge Of Seventeen (Just Like The White Winged Dove)","Mainstream Rock","26"
"kifwxqr5ld6e","1982"," Edge Of Seventeen (Just Like The White Winged Dove)","Pop Singles","11"
"kifwxqr5ld6e","1982"," Leather And Lace","Mainstream Rock","26"
"kifwxqr5ld6e","1982"," Leather And Lace","Pop Singles","6"
"kifwxqr5ld6e","1983"," Enchanted","Mainstream Rock","12"
"kifwxqr5ld6e","1983"," I Will Run To You","Mainstream Rock","35"
"kifwxqr5ld6e","1983"," If Anyone Falls","Mainstream Rock","8"
"kifwxqr5ld6e","1983"," If Anyone Falls","Pop Singles","14"
"kifwxqr5ld6e","1983"," If Anyone Falls","The Billboard Hot 100","14"
"kifwxqr5ld6e","1983"," Nightbird","The Billboard Hot 100","33"
"kifwxqr5ld6e","1983"," Nothing Ever Changes","Mainstream Rock","19"
"kifwxqr5ld6e","1983"," Stand Back","Club Play Singles","12"
"kifwxqr5ld6e","1983"," Stand Back","Mainstream Rock","2"
"kifwxqr5ld6e","1983"," Stand Back","Pop Singles","5"
"kifwxqr5ld6e","1985"," Imperial Hotel","Mainstream Rock Tracks","6"
"kifwxqr5ld6e","1985"," Talk to Me","Adult Contemporary","14"
"kifwxqr5ld6e","1985"," Talk to Me","Mainstream Rock Tracks","1"
"kifwxqr5ld6e","1985"," Talk to Me","The Billboard Hot 100","4"
"kifwxqr5ld6e","1986"," I Sing for the Things","The Billboard Hot 100","60"
"kifwxqr5ld6e","1986"," Imperial Hotel","Hot Dance Music/Club Play","26"
"kifwxqr5ld6e","1986"," Imperial Hotel","The Billboard Hot 100","16"
"kifwxqr5ld6e","1989"," Long Way to Go","Mainstream Rock Tracks","11"
"kifwxqr5ld6e","1989"," Rooms on Fire","Adult Contemporary","16"
"kifwxqr5ld6e","1989"," Rooms on Fire","Mainstream Rock Tracks","1"
"kifwxqr5ld6e","1989"," Rooms on Fire","The Billboard Hot 100","16"
"kifwxqr5ld6e","1991"," Sometimes (I Wish I Didn't Love You)","Mainstream Rock Tracks","7"
"kifwxqr5ld6e","1991"," Sometimes (I Wish I Didn't Love You)","The Billboard Hot 100","56"
"kifwxqr5ld6e","1994"," Maybe Love Will Change Your Mind","Adult Contemporary","17"
"kifwxqr5ld6e","1994"," Maybe Love Will Change Your Mind","Mainstream Rock Tracks","36"
"kifwxqr5ld6e","1994"," Maybe Love Will Change Your Mind","The Billboard Hot 100","57"
"kifwxqr5ld6e","2001"," Every Day","Adult Contemporary","17"
"kifwxqr5ld6e","2001"," Every Day","Adult Top 40","39"
"kifwxqr5ld6e","2001"," Planets of the Universe","Hot Dance Music/Club Play","1"
"kifwxqr5ld6e","2001"," Planets of the Universe","Hot Dance Music/Maxi-Singles Sales","5"
"kifwxqr5ld6e","2007"," Stand Back","Hot Dance Music/Club Play","2"
"kifwxqr5ld6e","2007"," Stand Back","Hot Dance Singles Sales","2"
"kifwxqr5ldde","1980"," Sleepwalk","Club Play Singles","24"
"kifwxqr5ldde","1983"," Reap The Wild Wind","Mainstream Rock","27"
"kifwxqr5ldde","1983"," Reap The Wild Wind","Pop Singles","71"
"kifyxqe5ldde","1976"," It's A Long Way There","Pop Singles","28"
"kifyxqe5ldde","1977"," Help Is On Its Way","Pop Singles","14"
"kifyxqe5ldde","1977"," I'll Always Call Your Name","Pop Singles","62"
"kifyxqe5ldde","1978"," Happy Anniversary","Pop Singles","16"
"kifyxqe5ldde","1978"," Reminiscing","Pop Singles","3"
"kifyxqe5ldde","1979"," Lady","Adult Contemporary","7"
"kifyxqe5ldde","1979"," Lady","Pop Singles","10"
"kifyxqe5ldde","1979"," Lonesome Loser","Pop Singles","6"
"kifyxqe5ldde","1980"," Cool Change","Pop Singles","10"
"kifyxqe5ldde","1980"," It's Not A Wonder","Pop Singles","51"
"kifyxqe5ldde","1981","The Night Owls","Mainstream Rock","9"
"kifyxqe5ldde","1981","The Night Owls","Pop Singles","6"
"kifyxqe5ldde","1982"," Man on Your Mind","Adult Contemporary","26"
"kifyxqe5ldde","1982"," Man On Your Mind","Pop Singles","14"
"kifyxqe5ldde","1982"," Take It Easy on Me","Adult Contemporary","14"
"kifyxqe5ldde","1982"," Take It Easy On Me","Pop Singles","10"
"kifyxqe5ldde","1983"," Other Guy","Adult Contemporary","6"
"kifyxqe5ldde","1983"," We Two","Adult Contemporary","17"
"kifyxqe5ldde","1983"," We Two","Pop Singles","22"
"kifyxqe5ldde","1983"," You're Driving Me Out Of My Mind","Pop Singles","35"
"kifyxqe5ldde","1983","The Other Guy","Pop Singles","11"
"kifyxqe5ldde","1985"," Playing to Win","Mainstream Rock Tracks","15"
"kifyxqe5ldde","1985"," Playing to Win","The Billboard Hot 100","60"
"kifyxqe5ldde","1990"," Every Time I Turn Around","Adult Contemporary","27"
"kifyxqe5ldde","1990"," If I Get Lucky","Adult Contemporary","22"
"kifyxqe5ldhe","1958"," Cannonball","Black Singles","22"
"kifyxqe5ldhe","1958"," Cannonball","Pop Singles","15"
"kifyxqe5ldhe","1958"," Moovin' N' Groovin'","Pop Singles","72"
"kifyxqe5ldhe","1958"," Ramrod","Black Singles","17"
"kifyxqe5ldhe","1958"," Ramrod","Pop Singles","27"
"kifyxqe5ldhe","1958"," Rebel-'Rouser","Black Singles","8"
"kifyxqe5ldhe","1958"," Rebel-'Rouser","Country Singles","17"
"kifyxqe5ldhe","1958"," Rebel-'Rouser","Pop Singles","6"
"kifyxqe5ldhe","1959"," First Love, First Tears","Pop Singles","59"
"kifyxqe5ldhe","1959"," Forty Miles Of Bad Road","Black Singles","17"
"kifyxqe5ldhe","1959"," Forty Miles Of Bad Road","Pop Singles","9"
"kifyxqe5ldhe","1959"," Some Kind-A Earthquake","Pop Singles","37"
"kifyxqe5ldhe","1959"," Yep!","Pop Singles","30"
"kifyxqe5ldhe","1959","The Lonely One","Pop Singles","23"
"kifyxqe5ldhe","1959","The Quiet Three","Pop Singles","46"
"kifyxqe5ldhe","1960"," Because They're Young","Black Singles","17"
